size,time,path,cost
4,0.0016,"[0, 9, 10, 3, 12, 1, 4, 14, 15, 11, 7, 5, 2, 13, 6, 8, 0]",3531.2709
4,0.0019,"[0, 3, 5, 6, 10, 1, 8, 14, 2, 7, 11, 4, 13, 15, 9, 12, 0]",4686.4416
4,0.0014,"[0, 11, 2, 5, 13, 4, 6, 1, 9, 3, 12, 7, 15, 10, 8, 14, 0]",4292.3455
4,0.0017,"[0, 15, 12, 4, 3, 14, 13, 11, 9, 8, 1, 2, 6, 5, 7, 10, 0]",4118.9418
4,0.001,"[0, 12, 6, 13, 1, 9, 14, 10, 4, 8, 5, 7, 11, 3, 2, 15, 0]",4350.1609
4,0.0011,"[0, 15, 4, 1, 14, 11, 10, 5, 6, 7, 9, 8, 12, 3, 2, 13, 0]",4734.8798
4,0.0013,"[0, 11, 8, 5, 2, 1, 3, 14, 7, 10, 12, 15, 9, 13, 4, 6, 0]",4462.3736
4,0.0017,"[0, 8, 6, 15, 10, 7, 13, 9, 2, 5, 12, 1, 3, 4, 14, 11, 0]",4403.5331
4,0.0018,"[0, 11, 7, 5, 12, 14, 6, 10, 4, 13, 1, 15, 3, 2, 9, 8, 0]",4693.9316
4,0.001,"[0, 15, 3, 14, 10, 4, 13, 6, 11, 9, 12, 8, 5, 7, 1, 2, 0]",4602.1488
4,0.0011,"[0, 15, 11, 14, 7, 6, 5, 3, 2, 13, 10, 1, 12, 8, 4, 9, 0]",4000.5707
4,0.0017,"[0, 13, 11, 3, 15, 2, 14, 8, 4, 1, 6, 5, 12, 9, 10, 7, 0]",4430.4213
4,0.0011,"[0, 9, 13, 11, 7, 8, 1, 6, 5, 3, 2, 15, 10, 12, 14, 4, 0]",3887.796
4,0.0013,"[0, 1, 12, 6, 5, 7, 8, 15, 14, 2, 4, 13, 3, 9, 11, 10, 0]",3493.2137
4,0.001,"[0, 6, 15, 1, 9, 14, 12, 3, 8, 13, 11, 2, 7, 4, 10, 5, 0]",2809.8238
4,0.001,"[0, 14, 7, 6, 2, 10, 3, 15, 9, 13, 5, 1, 11, 12, 8, 4, 0]",4482.8697
4,0.0013,"[0, 10, 4, 1, 6, 2, 8, 15, 5, 7, 9, 3, 14, 12, 13, 11, 0]",4278.5755
4,0.001,"[0, 10, 9, 8, 12, 15, 6, 4, 14, 5, 13, 2, 11, 3, 7, 1, 0]",3705.7622
4,0.0012,"[0, 4, 9, 8, 3, 14, 2, 5, 6, 15, 12, 10, 11, 7, 1, 13, 0]",4130.8977
4,0.0012,"[0, 14, 4, 1, 2, 7, 9, 12, 11, 15, 8, 5, 3, 6, 13, 10, 0]",3451.0614
4,0.0009,"[0, 8, 11, 1, 10, 14, 5, 12, 3, 13, 2, 6, 7, 15, 4, 9, 0]",5602.1742
4,0.0013,"[0, 2, 9, 4, 8, 7, 5, 15, 12, 1, 11, 13, 14, 3, 10, 6, 0]",4311.5947
4,0.0011,"[0, 14, 2, 7, 10, 6, 12, 3, 1, 15, 8, 13, 4, 11, 9, 5, 0]",4131.6494
4,0.0019,"[0, 13, 4, 10, 9, 2, 6, 7, 11, 5, 3, 15, 12, 14, 1, 8, 0]",4315.9662
4,0.001,"[0, 14, 10, 3, 11, 2, 9, 13, 1, 8, 5, 7, 6, 4, 12, 15, 0]",3689.4282
4,0.0014,"[0, 5, 1, 8, 13, 6, 14, 9, 10, 15, 4, 2, 11, 7, 12, 3, 0]",4083.3022
4,0.0013,"[0, 15, 11, 8, 1, 4, 2, 5, 3, 14, 6, 7, 12, 9, 13, 10, 0]",4654.8722
4,0.0017,"[0, 1, 6, 7, 8, 13, 10, 11, 4, 15, 12, 5, 9, 14, 2, 3, 0]",3654.5111
4,0.0009,"[0, 4, 3, 10, 13, 15, 1, 11, 9, 14, 2, 5, 8, 6, 7, 12, 0]",4085.751
4,0.0009,"[0, 7, 13, 14, 15, 4, 5, 11, 8, 12, 9, 2, 6, 3, 1, 10, 0]",4488.6207
4,0.0009,"[0, 9, 12, 2, 4, 8, 10, 14, 7, 15, 5, 3, 13, 11, 1, 6, 0]",4932.7496
4,0.0012,"[0, 13, 15, 8, 1, 9, 3, 11, 5, 10, 7, 4, 14, 12, 6, 2, 0]",4619.0716
4,0.001,"[0, 9, 11, 1, 12, 10, 3, 2, 8, 7, 13, 4, 6, 14, 15, 5, 0]",3693.8286
4,0.001,"[0, 9, 6, 15, 8, 11, 10, 2, 5, 13, 7, 4, 12, 14, 1, 3, 0]",4109.8079
4,0.0011,"[0, 14, 13, 8, 5, 2, 11, 4, 1, 12, 9, 6, 15, 3, 10, 7, 0]",4813.4005
4,0.0018,"[0, 10, 4, 14, 9, 13, 15, 1, 12, 11, 7, 3, 8, 2, 5, 6, 0]",3782.4827
4,0.0013,"[0, 4, 15, 9, 14, 13, 5, 11, 6, 8, 12, 1, 7, 2, 3, 10, 0]",3555.4663
4,0.001,"[0, 14, 11, 10, 15, 4, 7, 3, 13, 12, 6, 8, 2, 9, 5, 1, 0]",4475.7535
4,0.001,"[0, 13, 9, 14, 2, 12, 3, 15, 5, 7, 8, 6, 10, 1, 4, 11, 0]",4420.3599
4,0.0014,"[0, 5, 6, 14, 15, 13, 11, 12, 4, 9, 1, 7, 8, 10, 3, 2, 0]",4593.4636
4,0.0009,"[0, 6, 15, 1, 7, 8, 11, 14, 5, 4, 9, 2, 3, 13, 10, 12, 0]",3548.7051
4,0.0009,"[0, 1, 7, 2, 11, 5, 14, 4, 9, 15, 12, 8, 3, 6, 13, 10, 0]",4762.9977
4,0.0012,"[0, 15, 5, 9, 10, 1, 12, 13, 2, 3, 14, 8, 7, 11, 6, 4, 0]",3600.0432
4,0.0017,"[0, 11, 2, 1, 8, 10, 15, 13, 6, 5, 4, 3, 7, 12, 14, 9, 0]",3993.0217
4,0.0016,"[0, 7, 4, 12, 6, 8, 11, 10, 14, 5, 1, 2, 15, 13, 9, 3, 0]",4640.1351
4,0.0014,"[0, 2, 6, 7, 13, 3, 9, 4, 15, 14, 8, 11, 1, 5, 12, 10, 0]",3896.6301
4,0.0015,"[0, 13, 3, 8, 5, 11, 9, 15, 2, 7, 6, 12, 14, 4, 10, 1, 0]",4677.1672
4,0.0014,"[0, 10, 8, 1, 6, 15, 2, 5, 12, 4, 13, 11, 9, 7, 14, 3, 0]",3336.0751
4,0.0015,"[0, 6, 10, 9, 5, 1, 15, 2, 4, 11, 14, 8, 12, 3, 13, 7, 0]",5165.1312
4,0.0018,"[0, 5, 4, 6, 7, 3, 15, 14, 9, 1, 12, 13, 2, 8, 10, 11, 0]",4695.9062
4,0.0019,"[0, 4, 1, 10, 7, 15, 12, 5, 3, 6, 2, 13, 14, 8, 9, 11, 0]",5016.3627
4,0.0021,"[0, 14, 11, 1, 5, 10, 9, 15, 6, 7, 8, 4, 12, 3, 2, 13, 0]",3781.2038
4,0.0018,"[0, 12, 13, 9, 6, 8, 2, 1, 14, 7, 5, 3, 15, 11, 10, 4, 0]",4465.5653
4,0.002,"[0, 1, 7, 2, 14, 10, 11, 6, 5, 8, 13, 3, 12, 4, 9, 15, 0]",5330.792
4,0.002,"[0, 14, 7, 2, 5, 8, 11, 1, 9, 12, 10, 3, 6, 13, 4, 15, 0]",3990.6429
4,0.0022,"[0, 4, 14, 2, 13, 15, 6, 8, 12, 5, 9, 10, 1, 11, 3, 7, 0]",4346.1993
4,0.002,"[0, 2, 9, 15, 10, 11, 5, 3, 1, 13, 14, 4, 8, 6, 7, 12, 0]",5219.0128
4,0.002,"[0, 8, 3, 11, 1, 4, 14, 12, 2, 15, 5, 10, 7, 6, 9, 13, 0]",3807.0624
4,0.0021,"[0, 10, 2, 11, 6, 9, 14, 15, 3, 5, 4, 12, 7, 1, 13, 8, 0]",4438.7781
4,0.0023,"[0, 10, 8, 6, 2, 9, 12, 11, 5, 4, 7, 13, 14, 1, 15, 3, 0]",3599.2975
4,0.0021,"[0, 12, 9, 11, 3, 4, 13, 6, 7, 8, 15, 10, 14, 5, 1, 2, 0]",4436.3872
4,0.0023,"[0, 1, 9, 15, 11, 13, 12, 4, 7, 2, 14, 5, 3, 8, 6, 10, 0]",4231.73
4,0.002,"[0, 15, 4, 10, 12, 13, 14, 9, 7, 2, 6, 1, 11, 8, 5, 3, 0]",4195.1946
4,0.0022,"[0, 2, 15, 1, 9, 14, 6, 4, 11, 5, 12, 3, 8, 13, 10, 7, 0]",4862.5591
4,0.002,"[0, 11, 8, 1, 6, 12, 2, 3, 4, 13, 10, 9, 15, 14, 7, 5, 0]",4220.6651
4,0.0021,"[0, 3, 6, 2, 11, 9, 5, 10, 15, 1, 14, 13, 12, 7, 4, 8, 0]",3927.0568
4,0.002,"[0, 14, 15, 11, 13, 7, 6, 9, 5, 3, 8, 10, 2, 12, 4, 1, 0]",4703.1059
4,0.0018,"[0, 15, 14, 10, 9, 5, 12, 6, 8, 13, 3, 7, 4, 1, 11, 2, 0]",4489.5307
4,0.0011,"[0, 9, 1, 12, 2, 10, 8, 3, 5, 14, 15, 7, 11, 6, 4, 13, 0]",3335.2476
4,0.001,"[0, 5, 10, 6, 14, 1, 8, 12, 15, 13, 4, 11, 7, 2, 9, 3, 0]",3667.0802
4,0.001,"[0, 7, 13, 1, 11, 8, 3, 10, 12, 4, 5, 9, 15, 14, 6, 2, 0]",3462.4683
4,0.0014,"[0, 14, 10, 11, 2, 9, 8, 4, 6, 3, 13, 15, 5, 1, 7, 12, 0]",3905.7013
4,0.0011,"[0, 9, 4, 11, 2, 1, 14, 6, 12, 5, 3, 8, 7, 10, 13, 15, 0]",5630.4563
4,0.001,"[0, 6, 10, 7, 2, 5, 11, 15, 4, 1, 9, 3, 13, 12, 8, 14, 0]",3491.1662
4,0.0015,"[0, 2, 7, 6, 3, 15, 12, 4, 14, 8, 10, 5, 1, 9, 11, 13, 0]",4653.1771
4,0.0013,"[0, 1, 10, 5, 9, 11, 12, 7, 6, 15, 8, 14, 2, 4, 13, 3, 0]",4072.0861
4,0.0011,"[0, 12, 11, 10, 6, 14, 15, 7, 13, 2, 3, 8, 4, 9, 1, 5, 0]",3526.6636
4,0.0014,"[0, 1, 11, 4, 8, 5, 12, 6, 14, 7, 10, 15, 9, 2, 3, 13, 0]",3933.5635
4,0.0009,"[0, 8, 7, 6, 13, 9, 11, 3, 4, 14, 15, 5, 10, 2, 12, 1, 0]",4945.7022
4,0.0015,"[0, 15, 1, 3, 5, 7, 10, 11, 12, 13, 8, 6, 2, 4, 14, 9, 0]",4863.596
4,0.0011,"[0, 2, 12, 8, 7, 11, 4, 1, 15, 9, 13, 3, 14, 6, 10, 5, 0]",4500.1981
4,0.001,"[0, 2, 12, 11, 3, 14, 5, 8, 10, 6, 15, 7, 13, 1, 4, 9, 0]",3589.8185
4,0.0013,"[0, 15, 5, 8, 11, 10, 1, 2, 3, 9, 14, 13, 7, 6, 12, 4, 0]",4718.1695
4,0.0013,"[0, 2, 15, 3, 12, 7, 8, 4, 6, 9, 11, 14, 5, 13, 1, 10, 0]",4095.8546
4,0.0009,"[0, 15, 8, 5, 12, 9, 6, 13, 14, 4, 1, 10, 3, 11, 2, 7, 0]",4541.6987
4,0.0017,"[0, 14, 9, 4, 15, 10, 5, 13, 2, 7, 11, 1, 8, 6, 3, 12, 0]",5091.7151
4,0.0017,"[0, 10, 1, 13, 9, 8, 5, 2, 15, 7, 4, 12, 6, 11, 3, 14, 0]",3921.1656
4,0.0019,"[0, 13, 3, 12, 1, 7, 10, 5, 6, 14, 8, 15, 4, 2, 11, 9, 0]",5018.0625
4,0.0012,"[0, 11, 4, 10, 3, 2, 13, 7, 5, 15, 12, 14, 8, 1, 9, 6, 0]",3326.7081
4,0.001,"[0, 10, 14, 3, 12, 4, 13, 1, 8, 7, 5, 15, 2, 6, 9, 11, 0]",4444.6857
4,0.0015,"[0, 15, 7, 12, 13, 5, 8, 14, 2, 6, 1, 4, 3, 10, 9, 11, 0]",4294.6435
4,0.001,"[0, 5, 6, 3, 11, 13, 15, 10, 8, 2, 14, 12, 7, 1, 9, 4, 0]",4073.6724
4,0.0013,"[0, 6, 12, 4, 3, 15, 11, 10, 5, 1, 7, 13, 14, 9, 2, 8, 0]",3486.3542
4,0.001,"[0, 5, 8, 3, 9, 10, 4, 7, 11, 1, 2, 12, 15, 6, 13, 14, 0]",4002.0071
4,0.0009,"[0, 2, 10, 15, 5, 3, 4, 14, 12, 9, 7, 1, 8, 11, 6, 13, 0]",4041.0973
4,0.0014,"[0, 1, 3, 15, 10, 14, 13, 12, 5, 8, 11, 9, 2, 6, 4, 7, 0]",4930.158
4,0.0017,"[0, 3, 5, 10, 13, 1, 11, 15, 6, 2, 4, 9, 8, 14, 12, 7, 0]",3335.4848
4,0.001,"[0, 11, 14, 5, 2, 6, 12, 13, 15, 8, 3, 10, 4, 1, 9, 7, 0]",4008.0509
4,0.001,"[0, 8, 9, 1, 13, 6, 2, 10, 4, 14, 3, 15, 7, 11, 5, 12, 0]",4136.3575
4,0.0011,"[0, 10, 14, 11, 12, 1, 7, 6, 2, 9, 15, 3, 8, 4, 13, 5, 0]",3795.0134
4,0.0009,"[0, 14, 12, 15, 9, 7, 11, 5, 3, 8, 1, 4, 2, 6, 10, 13, 0]",3969.6349
4,0.0011,"[0, 1, 4, 13, 5, 6, 10, 3, 2, 11, 7, 12, 14, 15, 8, 9, 0]",3671.0503
4,0.0016,"[0, 5, 14, 4, 15, 6, 1, 7, 9, 12, 10, 3, 2, 13, 11, 8, 0]",3454.5887
4,0.0011,"[0, 6, 3, 4, 15, 11, 9, 2, 1, 12, 10, 8, 7, 13, 5, 14, 0]",4138.0684
4,0.001,"[0, 3, 10, 13, 5, 12, 8, 1, 6, 14, 4, 2, 15, 9, 7, 11, 0]",4062.4065
4,0.0009,"[0, 1, 5, 6, 8, 12, 14, 10, 7, 2, 11, 15, 4, 9, 3, 13, 0]",3841.8868
4,0.0011,"[0, 1, 3, 14, 7, 5, 11, 8, 10, 9, 15, 13, 4, 12, 2, 6, 0]",3456.4612
4,0.0011,"[0, 8, 2, 1, 5, 6, 3, 10, 15, 9, 12, 11, 7, 14, 4, 13, 0]",3911.7769
4,0.001,"[0, 14, 7, 2, 13, 4, 3, 9, 11, 12, 8, 5, 15, 6, 1, 10, 0]",4535.1933
4,0.0013,"[0, 13, 4, 7, 12, 15, 5, 8, 3, 9, 1, 14, 10, 6, 11, 2, 0]",4155.6248
4,0.001,"[0, 5, 7, 8, 1, 11, 13, 12, 9, 10, 14, 4, 6, 15, 2, 3, 0]",4566.8713
4,0.001,"[0, 11, 13, 4, 15, 9, 7, 10, 14, 12, 6, 1, 8, 3, 2, 5, 0]",3618.2594
4,0.0012,"[0, 9, 15, 14, 5, 1, 8, 2, 11, 10, 4, 7, 3, 12, 6, 13, 0]",4195.8409
4,0.001,"[0, 6, 10, 13, 1, 4, 3, 11, 12, 15, 2, 9, 5, 14, 7, 8, 0]",4237.6249
4,0.001,"[0, 11, 2, 14, 4, 10, 1, 6, 13, 12, 15, 3, 7, 5, 9, 8, 0]",3904.8375
4,0.0012,"[0, 5, 13, 1, 7, 3, 4, 2, 9, 15, 6, 12, 10, 8, 11, 14, 0]",3932.7048
4,0.001,"[0, 15, 3, 4, 6, 1, 9, 12, 11, 13, 10, 5, 7, 8, 14, 2, 0]",4598.1692
4,0.0009,"[0, 14, 4, 11, 6, 13, 9, 7, 5, 2, 3, 15, 12, 1, 8, 10, 0]",4475.2327
4,0.0012,"[0, 5, 12, 1, 10, 9, 3, 13, 11, 2, 8, 4, 6, 7, 15, 14, 0]",4218.9067
4,0.0011,"[0, 12, 15, 10, 3, 1, 13, 14, 4, 9, 11, 5, 6, 7, 2, 8, 0]",4002.7975
4,0.0016,"[0, 9, 6, 12, 14, 4, 15, 2, 8, 7, 13, 5, 11, 1, 3, 10, 0]",3685.9117
4,0.001,"[0, 6, 15, 5, 2, 8, 11, 14, 12, 13, 7, 4, 3, 9, 10, 1, 0]",4717.7543
4,0.001,"[0, 9, 6, 13, 10, 11, 15, 5, 14, 7, 1, 2, 4, 12, 8, 3, 0]",4671.8408
4,0.0011,"[0, 1, 10, 13, 4, 8, 6, 9, 12, 2, 15, 3, 5, 14, 7, 11, 0]",3849.3096
4,0.001,"[0, 5, 1, 14, 13, 2, 8, 7, 4, 15, 12, 3, 10, 11, 6, 9, 0]",4462.6329
4,0.001,"[0, 1, 7, 9, 13, 4, 5, 15, 3, 6, 2, 8, 11, 12, 10, 14, 0]",4840.7218
4,0.0015,"[0, 13, 12, 1, 15, 9, 14, 2, 4, 10, 5, 8, 6, 3, 11, 7, 0]",4379.6133
4,0.0011,"[0, 9, 6, 8, 1, 10, 7, 4, 15, 11, 14, 3, 5, 2, 13, 12, 0]",4860.9872
4,0.0009,"[0, 1, 14, 7, 5, 2, 4, 13, 8, 6, 11, 12, 10, 3, 15, 9, 0]",4213.0874
4,0.001,"[0, 15, 7, 9, 8, 4, 13, 2, 3, 10, 1, 6, 11, 14, 5, 12, 0]",3779.9505
4,0.001,"[0, 12, 3, 2, 9, 5, 6, 8, 14, 4, 13, 15, 7, 11, 1, 10, 0]",3671.1275
4,0.0011,"[0, 12, 8, 1, 4, 11, 5, 6, 7, 2, 13, 15, 14, 9, 10, 3, 0]",3875.7176
4,0.0016,"[0, 3, 11, 15, 1, 13, 14, 5, 9, 6, 4, 2, 7, 10, 8, 12, 0]",3799.2722
4,0.001,"[0, 13, 2, 9, 11, 15, 1, 10, 7, 6, 8, 3, 14, 4, 5, 12, 0]",4363.4625
4,0.001,"[0, 2, 10, 4, 3, 15, 8, 1, 12, 5, 11, 6, 7, 13, 9, 14, 0]",4863.0749
4,0.0018,"[0, 5, 12, 1, 11, 8, 4, 6, 10, 9, 14, 13, 15, 3, 7, 2, 0]",4286.9321
4,0.0009,"[0, 7, 12, 10, 13, 1, 15, 4, 8, 11, 9, 3, 14, 2, 6, 5, 0]",3403.867
4,0.0015,"[0, 1, 15, 14, 13, 10, 6, 3, 4, 12, 8, 7, 5, 9, 11, 2, 0]",4606.5414
4,0.001,"[0, 11, 13, 8, 6, 4, 5, 7, 3, 2, 10, 9, 14, 1, 15, 12, 0]",3016.7874
4,0.001,"[0, 3, 5, 10, 2, 4, 15, 13, 9, 11, 6, 14, 1, 8, 7, 12, 0]",3770.5694
4,0.001,"[0, 3, 2, 7, 4, 10, 8, 1, 6, 9, 5, 13, 15, 12, 11, 14, 0]",3999.7106
4,0.001,"[0, 10, 1, 6, 8, 15, 7, 3, 14, 11, 9, 5, 2, 4, 13, 12, 0]",4695.018
4,0.0009,"[0, 10, 11, 4, 14, 5, 6, 8, 9, 3, 7, 15, 12, 2, 1, 13, 0]",4121.9222
4,0.0014,"[0, 12, 4, 1, 7, 5, 10, 14, 8, 6, 11, 2, 15, 3, 9, 13, 0]",4608.55
4,0.001,"[0, 12, 1, 10, 4, 9, 6, 13, 15, 7, 11, 5, 8, 14, 2, 3, 0]",4522.8682
4,0.0009,"[0, 5, 2, 10, 11, 8, 14, 15, 6, 7, 13, 1, 9, 4, 3, 12, 0]",4224.6098
4,0.001,"[0, 1, 14, 15, 7, 6, 4, 8, 2, 13, 11, 5, 12, 9, 3, 10, 0]",4015.7268
4,0.0011,"[0, 5, 2, 10, 15, 8, 4, 12, 6, 1, 7, 13, 3, 9, 14, 11, 0]",3798.8955
4,0.0009,"[0, 5, 8, 4, 3, 14, 9, 10, 13, 7, 1, 12, 2, 15, 6, 11, 0]",4555.0025
4,0.001,"[0, 4, 9, 8, 12, 14, 5, 7, 13, 15, 2, 3, 6, 11, 1, 10, 0]",4122.0568
4,0.001,"[0, 3, 4, 5, 11, 15, 6, 7, 13, 14, 8, 12, 1, 9, 10, 2, 0]",3604.5013
4,0.0011,"[0, 5, 12, 2, 3, 8, 13, 1, 15, 14, 10, 9, 11, 4, 7, 6, 0]",4179.0427
4,0.0012,"[0, 10, 11, 14, 8, 3, 9, 15, 5, 1, 4, 12, 13, 6, 2, 7, 0]",5004.184
4,0.001,"[0, 4, 3, 14, 7, 1, 15, 6, 8, 11, 9, 12, 5, 2, 10, 13, 0]",4358.2522
4,0.0009,"[0, 8, 5, 11, 3, 1, 15, 9, 10, 2, 14, 13, 7, 4, 12, 6, 0]",4287.4676
4,0.0011,"[0, 14, 8, 11, 10, 1, 13, 9, 12, 4, 15, 7, 5, 2, 3, 6, 0]",4877.6021
4,0.0012,"[0, 10, 4, 1, 3, 13, 9, 2, 6, 5, 15, 12, 8, 11, 14, 7, 0]",3796.0093
4,0.0009,"[0, 1, 12, 10, 4, 14, 15, 13, 6, 9, 5, 7, 2, 11, 8, 3, 0]",3483.0536
4,0.0011,"[0, 7, 4, 8, 11, 3, 15, 14, 5, 1, 12, 13, 2, 10, 9, 6, 0]",3740.2242
4,0.0011,"[0, 12, 13, 15, 5, 2, 14, 7, 11, 8, 10, 1, 3, 4, 6, 9, 0]",3955.7873
4,0.0009,"[0, 1, 13, 10, 15, 11, 4, 9, 2, 12, 5, 7, 6, 3, 8, 14, 0]",4616.2364
4,0.001,"[0, 1, 14, 12, 15, 6, 2, 10, 4, 8, 11, 7, 13, 9, 3, 5, 0]",4034.6971
4,0.0012,"[0, 3, 15, 8, 7, 13, 6, 5, 4, 14, 11, 10, 2, 12, 1, 9, 0]",3898.4003
4,0.0011,"[0, 7, 13, 4, 10, 9, 1, 6, 5, 3, 2, 11, 15, 12, 8, 14, 0]",4974.2509
4,0.001,"[0, 10, 13, 15, 11, 5, 9, 8, 14, 12, 3, 7, 4, 2, 1, 6, 0]",4449.2452
4,0.001,"[0, 3, 14, 8, 12, 10, 15, 11, 1, 4, 13, 6, 9, 5, 2, 7, 0]",4087.2649
4,0.0009,"[0, 7, 4, 1, 2, 11, 3, 9, 13, 15, 12, 10, 8, 5, 14, 6, 0]",3596.5397
4,0.0011,"[0, 3, 9, 12, 8, 2, 15, 4, 10, 11, 14, 7, 6, 13, 1, 5, 0]",4965.8161
4,0.0012,"[0, 3, 5, 7, 14, 4, 15, 6, 1, 12, 8, 13, 10, 2, 11, 9, 0]",4303.2235
4,0.001,"[0, 11, 6, 12, 14, 10, 5, 3, 1, 4, 2, 8, 13, 15, 9, 7, 0]",4648.4662
4,0.001,"[0, 15, 5, 4, 1, 7, 2, 6, 12, 10, 8, 3, 13, 9, 11, 14, 0]",2993.7284
4,0.001,"[0, 11, 13, 5, 1, 15, 7, 2, 8, 4, 14, 3, 6, 12, 10, 9, 0]",4475.4611
4,0.0009,"[0, 12, 4, 9, 6, 15, 7, 11, 14, 1, 2, 8, 13, 3, 10, 5, 0]",4432.7139
4,0.0009,"[0, 11, 15, 5, 7, 1, 9, 8, 13, 10, 6, 4, 14, 3, 12, 2, 0]",3676.6995
4,0.0011,"[0, 12, 13, 8, 11, 2, 5, 14, 15, 6, 10, 3, 1, 4, 9, 7, 0]",4471.0228
4,0.0014,"[0, 6, 13, 9, 7, 12, 1, 15, 10, 3, 5, 2, 14, 4, 8, 11, 0]",4103.8102
4,0.0009,"[0, 1, 10, 8, 3, 14, 11, 2, 9, 12, 7, 5, 15, 6, 13, 4, 0]",3940.0101
4,0.001,"[0, 9, 5, 1, 8, 15, 4, 3, 12, 7, 13, 2, 6, 11, 14, 10, 0]",3492.8819
4,0.0009,"[0, 4, 14, 13, 7, 12, 10, 11, 3, 5, 15, 8, 6, 2, 9, 1, 0]",4241.4742
4,0.001,"[0, 12, 8, 7, 10, 9, 15, 2, 6, 14, 13, 4, 3, 11, 5, 1, 0]",4090.1567
4,0.001,"[0, 15, 3, 1, 13, 10, 14, 7, 11, 9, 2, 6, 8, 5, 12, 4, 0]",4177.9391
4,0.0012,"[0, 4, 1, 8, 11, 2, 7, 12, 6, 14, 5, 15, 3, 10, 13, 9, 0]",4618.1937
4,0.001,"[0, 13, 2, 8, 10, 3, 15, 7, 14, 4, 12, 5, 6, 9, 11, 1, 0]",5060.9708
4,0.0014,"[0, 1, 8, 3, 4, 13, 7, 6, 9, 14, 5, 11, 15, 2, 10, 12, 0]",3959.9056
4,0.0009,"[0, 12, 14, 7, 5, 9, 4, 8, 15, 13, 2, 11, 1, 3, 10, 6, 0]",4950.3366
4,0.001,"[0, 13, 8, 15, 11, 10, 6, 14, 9, 3, 1, 12, 5, 4, 2, 7, 0]",4247.4496
4,0.001,"[0, 9, 4, 13, 6, 2, 11, 1, 14, 3, 12, 5, 7, 15, 8, 10, 0]",4663.4756
4,0.0013,"[0, 14, 11, 3, 9, 13, 6, 2, 8, 15, 4, 10, 12, 7, 1, 5, 0]",3489.3201
4,0.0011,"[0, 11, 3, 5, 14, 9, 12, 2, 8, 15, 1, 13, 4, 6, 7, 10, 0]",4278.794
4,0.0012,"[0, 15, 7, 1, 8, 10, 9, 3, 14, 5, 6, 4, 12, 2, 11, 13, 0]",4666.7964
4,0.0009,"[0, 11, 15, 5, 1, 12, 3, 2, 10, 7, 13, 8, 4, 14, 6, 9, 0]",4031.6579
4,0.0016,"[0, 4, 11, 5, 10, 2, 7, 13, 8, 12, 1, 15, 14, 3, 6, 9, 0]",4986.6281
4,0.001,"[0, 8, 5, 3, 11, 1, 6, 13, 14, 10, 9, 2, 12, 15, 7, 4, 0]",3750.2744
4,0.0018,"[0, 11, 1, 8, 12, 3, 14, 13, 5, 7, 15, 10, 4, 6, 9, 2, 0]",4869.2269
4,0.0011,"[0, 11, 12, 10, 13, 6, 5, 14, 7, 15, 9, 1, 4, 8, 2, 3, 0]",3858.3183
4,0.0012,"[0, 10, 2, 9, 14, 12, 7, 13, 3, 8, 4, 11, 5, 6, 1, 15, 0]",4196.31
4,0.0009,"[0, 8, 9, 13, 5, 12, 1, 15, 10, 7, 14, 2, 3, 4, 11, 6, 0]",3297.5167
4,0.0009,"[0, 6, 10, 11, 15, 3, 12, 2, 4, 5, 14, 1, 13, 9, 8, 7, 0]",3842.3878
4,0.0009,"[0, 9, 14, 8, 12, 6, 15, 3, 10, 4, 5, 7, 11, 1, 13, 2, 0]",4803.4882
4,0.0016,"[0, 4, 12, 15, 3, 7, 10, 8, 6, 5, 13, 14, 1, 11, 2, 9, 0]",4380.75
4,0.0009,"[0, 6, 2, 13, 7, 11, 12, 1, 4, 15, 10, 9, 3, 14, 5, 8, 0]",5298.502
